n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	AUX_constraint
18	1	0	2	2	0	5	0	2	0	3	0	0	2	1	0	2	1	4.0	2	5	To satisfy parental concerns, convincingly display mastery over the responsibilities associated with the new family pet. 	2
33	1	1	2	5	0	7	4	2	0	3	0	2	5	2	1	3	0	6.0	2	17	Prove your maturity while making the actual purchase, to your parents' satisfaction, as to who will be actually taking full financial responsibility for the expenses of your new aquatic pet	2
34	1	1	5	3	3	6	4	1	0	4	0	2	4	1	3	1	0	6.0	1	22	Mom and dad will quickly become accustomed, or reacquainted I should say, after a quick, and painless process to your satisfaction, as you take care of our new hamster.	2
30	2	0	1	3	1	5	4	1	0	4	0	4	3	4	3	0	0	5.0	4	15	Regrettably, I have not been able to ascertain how these particular individuals became employed with our firm but it is apparent their qualifications were overruled by considerations of availability	4
28	1	1	3	1	0	4	3	2	2	3	0	4	3	2	2	1	0	4.0	2	16	The parking can be challenging as there are limited spots, however, being an East Coaster myself I've learned to navigate tight corners with ease.	4
29	2	0	1	6	0	7	1	4	0	4	1	1	1	2	2	1	0	6.0	2	11	Almost no new employment was generated among the cities in transition from manufacturing to    Please, respond with only one sentence that completes the task according to the instructions	4
11	0	0	4	0	0	0	1	0	0	0	0	5	1	0	1	0	0	1.0	0	9	Would, should, can, might  Is this correct? 	4
56	2	1	2	5	3	14	2	8	0	6	1	4	7	5	5	2	0	7.0	5	25	The police were baffled by the strange set of circumstance that resulted in both the murder suspect and the victim to have identical DNA, but further inquires proved that the actual culprit had been a third person who the two men had both fallen in love with, causing a most unusual quadrilateral love affair	4
11	0	0	1	1	0	1	2	1	0	2	0	1	1	1	1	1	0	3.0	1	5	I am writing to inform you about a recent issue. The team is currently dealing with this matter. We are working diligently to rectify the situation. The outcome is still pending resolution.	4
18	1	0	1	2	0	5	1	3	0	3	1	1	0	1	2	1	0	5.0	1	5	The parking attendant issued four violations to the driver who had parked outside of the designated space. 	4
22	1	1	1	4	0	3	2	3	1	0	0	4	2	0	2	0	1	3.0	1	11	  Although the parking could be challenging sometimes, because of the tight corners we were no strangers to it being from NJ	4
12	1	0	2	1	0	2	1	1	0	1	1	1	0	1	1	0	0	4.0	1	3	Okay, here is the sentence with 4 auxiliaries you requested: The four auxiliaries in this sentence are: - had - been - intent - provided	4
22	1	0	2	1	1	7	0	2	0	4	0	0	3	2	1	3	0	4.0	2	10	The park has several walking trails of varying lengths and difficulties, requiring multiple auxilliary verbs to properly describe the experience.	4
20	0	2	0	0	1	2	2	2	0	4	0	3	3	1	3	1	2	4.0	3	8	Although I have been unable to evaluate the latest research the news seems favorable and we can proceed as planned	4
25	0	1	4	3	1	6	1	2	0	3	0	1	3	0	1	2	0	3.0	0	9	Without prejudice to its rights, the association may make further written demands and, if necessary, bring legal action for the indemnity. 	4
27	0	2	4	1	0	5	2	3	1	4	0	3	2	2	4	1	1	3.0	3	15	Based on the provided instruction, the response would be: Although the task can test our endurance, as New Jerseyans our persistence remains unwavering. 	4
16	0	0	1	1	1	5	0	4	0	1	0	1	1	1	1	0	0	4.0	1	5	No problemo but the cat wants to be the chief officer of the space force. 	4
22	1	1	1	3	0	5	2	2	2	2	0	2	0	0	2	0	1	4.0	1	13	Although some nations were opposed to Al Gore's approach to the climate crisis they were eventually reassured of his wisdom. 	4
12	0	1	3	0	0	2	0	2	0	2	1	0	1	1	0	1	0	3.0	1	6	  1. Although: a subordinating conjunction introducing a subordinate clause. 2. numerous: an adjective used to modify the noun security guards. 3. vehicular: an adjective used to modify the noun congestion. 4. becomes: a linking verb used to connect the subject exercised (in this case, navigating) to the verb it modifies (becomes). 	4
7	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1.0	0	4	   can, has, be, were	4
20	0	1	1	2	0	6	0	1	0	3	1	2	1	2	1	1	0	5.0	2	8	The suspects are claimed to be prepared for combat in four different continents while evading intelligence agencies' surveillance. 	4
32	0	2	0	3	0	7	2	4	2	3	0	4	2	2	2	2	1	6.0	3	11	  Although New York's winters could be harsh there was no need to bring warm clothing because we'd be taking the helicopter to the game as per the owner's instructions	4
17	0	1	1	0	1	5	0	1	0	3	0	2	2	1	2	1	1	4.0	2	7	Several parties including both buyers and sellers may suffer significant damages if delivery does not occur. 	4
28	1	1	3	5	1	5	1	2	1	5	0	0	1	2	2	0	1	5.0	3	14	While driving on narrow, winding roads in the country of Wales, it suddenly started to rain and the driver pulled over to ask for directions. 	4
15	0	1	1	1	0	3	1	2	0	3	1	1	0	2	2	1	0	4.0	2	4	The four perpetrators were intercepted whereas they attempted to cross the threshold without authorization. 	4
27	0	1	1	1	1	5	1	4	1	3	0	5	3	3	3	1	0	4.0	3	17	The parking can be a challenge as the lot can be a bit tight but coming from New Jersey, I've learned to navigate narrow corners	4
49	3	0	2	9	1	11	1	7	1	3	0	4	6	1	2	3	0	5.0	1	34	Those individuals responsible for these acts of terror may seek assistance through publicly available online forums in their attempt to carry out a successful attack, but will ultimately be unsuccessful in this endeavour despite the help; no single group has successfully carried out an attack in Canada	4
30	0	0	4	5	1	6	1	2	2	3	3	1	1	2	1	1	0	4.0	2	16	Your order(s) of 55157 shares was executed on Thursday August 21, at an average price of $43.816 per share, excluding any fees or commissions paid. 	4
6	0	0	0	0	0	2	1	0	0	1	0	0	2	0	1	1	0	2.0	0	3	Numerous obstacles obstructed their offensive operations	4
18	0	1	2	1	1	4	0	0	0	5	2	2	0	0	3	0	3	4.0	3	13	Eight individuals were arrested and held without charge while four others remain wanted, police have confirmed.	4
23	0	0	2	3	1	6	0	2	1	3	1	2	2	2	1	1	0	6.0	2	6	The report documented fourteen senior executives having met with Enron affiliates, without documentation of any explicit deal or agreement being formed.	4
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None.	4
7	1	0	0	0	0	2	0	0	0	1	1	1	1	0	1	0	0	3.0	0	3	Four auxilliary verb sentence is provided below	4
35	1	2	2	4	3	10	1	2	0	4	0	1	5	0	3	1	2	5.0	2	20	Though some experts claim that online meetings are more productive and efficient due to reduced travel time and improved attendance, many participants experience a heightened feeling of isolation and disconnection from their colleagues. 	4
18	0	0	2	4	0	3	2	0	1	1	0	2	3	1	1	0	0	5.0	1	5	I can assist with parking, being familiar with tight corners from my experience in New Jersey.	4
28	3	0	1	2	2	7	1	1	0	4	0	3	2	0	2	2	1	6.0	1	14	Which ever agency, company or individual see fit to contact me directly via email may do so but further communication through official channels will not be recognized	4
15	0	0	1	1	0	3	0	2	2	3	0	0	2	2	1	2	0	6.0	2	3	The terrorists attempted to launch a second attack utilizing logistical assistance from Al Qaeda.	4
15	0	0	0	2	1	5	0	3	0	1	0	1	1	0	2	0	0	3.0	0	9	Within these confines many people live and despite the challenges parking is not a strife	4
34	0	1	3	1	2	6	1	3	0	6	0	4	6	4	2	3	0	9.0	4	11	The company was required to furnish annual financial reports, which would be reviewed by a specialized agency before being made public, and maintain appropriate documentation supporting all financial transactions and activities. 	4
8	0	0	1	1	0	2	0	1	0	1	1	0	0	0	0	1	0	2.0	0	5	Please provide the sentence with 4 auxiliaries.	4
32	1	2	4	1	1	3	6	2	0	7	0	5	0	4	5	2	0	4.0	4	16	  The dog is eaten by him, though he denies having eaten it; nevertheless, some evidence is found proving his responsibility and he agrees that it must be punished. 	4
25	1	1	2	2	1	5	1	3	0	5	0	3	1	2	3	0	0	5.0	2	18	Registration will remain closed until any violations, of these policies and guidelines are satisfactorily resolved; no extensions will occur if they remain open	4
23	1	0	3	4	2	3	1	3	2	2	0	2	0	1	2	0	0	5.0	1	6	Regrettably, neither were the passengers and crew, on the flight that took off from Newark and was diverted to Philadelphia.	4
27	3	1	2	3	0	3	7	0	0	3	0	3	1	3	4	2	0	5.0	3	18	Never have I known anyone who is more particular about what she eats than his mother; though I haven't had dinner there in months.	4
9	0	0	0	0	0	0	3	0	0	1	0	2	1	1	2	1	0	3.0	1	4	We will not hire anyone who is not disagreeable	4
13	0	0	1	0	0	4	0	2	0	2	1	0	1	1	1	2	0	5.0	1	5	The team devised four strategies to counter the rival teams' plays.	4
34	2	1	7	2	1	3	3	2	0	3	2	4	2	1	3	1	0	4.0	1	14	"  1. Your contains only one verb, ""will be,"" but it does not qualify as an auxiliary verb, as it cannot stand alone as a complete sentence. It also does not modify ""mother's cousin's best friend"" and thus, it does not add a new verb to the phrase"	4
23	1	0	1	5	2	9	1	1	0	2	0	1	0	0	2	0	0	5.0	0	11	Necrophilia is often confused with zoophilia as a form of animal abuse but they differ in terms of object preference and purpose. 	4
14	1	0	2	1	0	3	0	1	0	3	0	0	3	1	0	2	0	3.0	1	9	Necessitating prompt rectification of these maligned documents, thus obviating potential future litigation. 	4
22	0	0	1	3	1	5	0	2	0	2	1	4	3	0	1	1	0	4.0	0	7	Four undercover agents have been embedded with the organization and have been providing logistical support since the initial wave of arrests. 	4
17	0	0	3	0	1	4	0	3	0	4	0	0	2	1	1	3	0	4.0	1	9	Regular daily duties included checking the mail, watering the plants, and sweeping the porch. 	4
32	0	0	4	3	0	7	2	4	0	2	3	5	2	1	3	1	0	5.0	1	24	They will be asked about four different topics, any three of which could be the basis for a follow-up interview; all four will receive extensive media exposure.	4
11	1	0	1	1	0	3	1	1	0	1	0	0	2	0	1	1	0	3.0	0	5	The pungent pizzazz of putrid parking precariously precipitated our punctuality.	4
49	5	1	3	2	2	6	7	3	0	10	0	5	2	4	5	3	4	6.0	8	28	Once you have evaluated your schedule and budget, planned how long you're going to trip last and what you'll do with each passing moment, you'll then begin to consider where in the world you'd best go to make those things come true.	6
37	1	0	6	3	2	10	4	1	0	4	0	2	4	0	2	3	1	4.0	1	14	When you are content with your current career, health, lifestyle, and finances you can embark on an expensive trip, prolong your travel, take advantage of luxury services and purchase more souvenirs. 	6
32	6	1	2	3	0	2	4	1	0	5	0	4	3	4	3	0	1	7.0	5	9	After consulting with a financial advisor, you will be able to pinpoint exactly how long you can travel, as well as where you can go based on your financial capabilities	6
41	2	1	1	4	3	8	4	2	0	8	0	3	1	2	2	4	3	7.0	5	17	If only I could afford to travel and go on adventures without financial considerations holding me back, I would be prepared to take the leap of faith to see this world and to experience its vastness of possibilities and beauty	6
39	3	1	3	4	4	7	2	3	0	5	0	2	3	3	2	3	0	8.0	3	19	You can expect to have the capacity to choose from a range of activities and locations, both at home and further afield, once you have saved up sufficient resources or acquired a more substantial financial cushion.	6
35	4	2	3	0	1	3	6	3	0	5	0	4	3	3	5	3	1	6.0	4	18	Once you can afford your ideal life, you'll explore where you can travel, how long you have to enjoy the trip, and all the other opportunities available while you are there	6
58	10	2	4	5	1	8	6	5	0	8	0	3	3	3	4	4	1	7.0	4	23	If you had a job you didn't take a lot of pride in as well as little financial security, then suddenly came into some money, you'd quickly decide where to go first, how long to stay and the many things that you would enjoy during your time there without having any regrets. 	6
31	4	2	3	0	2	3	2	1	0	5	0	4	2	3	2	1	2	5.0	5	13	Once it is determined how much time and money are available, a choice can be made about how long to stay, what to do, and where to go	6
43	4	1	4	3	1	7	6	1	0	5	0	3	5	4	2	4	1	8.0	5	13	If you could set aside all worries about your financial security now, you will be free to consider your future possibilities more openly, allowing your imagination to picture far greater horizons, and your ambition to stir with new dreams.	6
34	2	0	2	4	3	7	4	2	0	3	0	4	2	1	2	1	0	6.0	1	9	With the right guidance and training, she would have excelled further in her career and lived a more fulfilling life had she not been impeded by her lack of connections and resources.	6
11	0	0	0	1	0	2	1	2	0	3	1	1	0	1	1	1	0	2.0	1	7	I can generate the following sentence with all 6 auxiliaries requested	6
38	6	1	4	3	2	4	6	3	0	5	0	4	0	2	4	1	1	6.0	3	15	Once there was an abundance of cash or an amount in the bank, one could then ascertain where one could travel, for how long one could remain, and what one could do when there.	6
66	2	5	6	3	0	12	10	6	0	10	0	8	2	3	10	5	8	5.0	11	52	If you can make your thoughts into things, if what you think has any use, if your dreams might change the way the world is run, if what is happening in your neighborhood is worth a curse, If your family will be safe from every harm, then you will really start to feel the way your father used to dream.	6
40	4	2	3	2	0	6	4	2	0	5	0	5	4	3	4	3	1	7.0	4	26	Once you've got enough frequent-flier miles, you'll have access to some truly amazing destinations, as long as you're willing to take the time to fly to places you might not have visited before	6
55	4	3	4	4	1	8	6	7	0	8	0	4	5	5	4	5	2	6.0	7	32	Once you have explored all the destinations in the world, learned as many new skills as possible, settled all the financial matters you are interested in, figured out what your purpose in life is and if you have the means to make a difference then you'll probably feel more fulfilled. 	6
24	3	0	1	2	1	3	3	3	0	5	0	1	1	3	4	0	0	4.0	3	17	You'll eventually get to a point where everything seems to align and all the good things you desire suddenly seem within reach.	6
56	3	3	4	5	1	11	7	5	0	9	0	5	3	3	4	5	1	6.0	4	31	Once you'd have figured out the best route, bought your camping gear, decided on accommodation, got your visa and booked those exciting tours for a reasonable price, you could be wondering whether your trip can only happen because you have some money set aside for this once in a lifetime journey	6
40	1	2	2	4	3	12	2	3	0	3	0	1	6	2	1	3	1	7.0	3	15	With an impressive portfolio of projects spanning multiple industries and a wide range of clients, its not surprise that the company has received multiple honors and recognition for its outstanding work while also experiencing explosive growth and expansion.	6
63	4	1	18	3	0	9	3	3	0	8	1	6	2	7	2	3	0	9.0	7	21	"Six auxiliary verbs used in context to generate a completed task response including:  will, would, has, had, can, could,  with the instruction: ""Once you have [budget/ amount in the bank], then you'll be able to [insert verb] [where/ how long/ what].""  Six auxiliary verbs used in context to generate a completed task response including: will, would, has, had, can, could, with the instruction: ""Once you have [budget/ amount in the bank], then you'll be able to [insert verb] [where/ how long/ what]."""	6
30	3	1	3	2	2	5	2	5	0	4	0	1	2	1	1	1	0	7.0	1	10	I'll go anywhere, sleep in the worst shelter, and eat the craziest food as long as there's a budget or an amount in the bank.	6
31	1	1	1	2	3	6	5	1	0	3	0	3	5	1	3	1	0	4.0	1	11	Your budget and future travel plans will materialize if you wait and be careful, and you'll enjoy your trips much more with a secure financial plan in your mind	6
46	5	1	8	1	1	5	4	2	0	6	0	4	6	5	2	3	1	5.0	6	26	When, following financial responsibility's proper protocols, the time comes that you are able to travel, decide on a duration, and choose your destination(s), only then will it be possible to truly appreciate what's most important. 	6
31	1	1	3	2	1	6	7	0	0	4	0	2	3	4	3	2	0	9.0	4	9	You'll be able to choose where you go for vacation based on your interest, your wallet, and your available vacation days after you know your yearly earnings.	6
53	6	0	6	3	6	10	2	1	0	8	0	3	6	4	2	4	0	6.0	4	41	You may have financial stability and still feel insecure about your future, or be able to travel the world and experience different cultures, yet still feel lost and unfulfilled; hence, finding happiness and satisfaction in life is not necessarily dependent on material possessions or far-flung adventures.	6
38	2	2	2	2	1	8	6	2	0	7	0	2	2	3	3	4	3	7.0	6	12	Once you have a schedule that you enjoy sticking to, then it might make more sense to go back to a job as you will have more opportunities to balance work life and your family life.	6
46	0	2	2	4	1	11	3	6	0	8	0	1	5	1	1	7	4	7.0	5	23	After taking some time to contemplate the best places to travel to during your summer vacation, once you have an adequate budget  will allow you to plan a trip to an exotic destination, select a hotel with beautiful views and enjoy luxurious spa treatments	6
27	0	1	4	2	2	8	2	2	0	3	0	1	1	1	1	3	1	5.0	2	9	After determining a financial plan or savings, you will have the ability to explore locations, durations, and activities for your trips with assurance.	6
30	1	0	3	3	3	8	3	1	0	5	0	1	1	2	1	3	1	5.0	3	14	When provided with adequate resources and opportunities for growth, your creativity and productivity will soar, allowing you to overcome any obstacles and achieve your goals with ease.	6
38	3	1	3	1	3	9	4	1	0	5	0	2	4	4	1	4	0	5.0	4	26	It is essential to take time for introspection and self-reflection to accurately determine your priorities, and only after thoughtfully weighing your options, should you make bold decisions regarding a fresh start or significant changes	6
55	1	0	5	4	3	11	8	4	0	10	0	3	4	5	4	8	1	9.0	6	18	When you consider all of your options, take into account your interests, consult reliable sources, and explore every avenue, you will be free to make informed decisions that will allow you to travel the globe for extended periods of time and enjoy the activities and locations that you enjoy most.	6
52	9	2	1	3	2	4	10	1	0	10	0	5	2	4	8	2	7	9.0	11	26	Once you have decided where you want to go, how long you want to stay and with what you will do while you're there you can finally start planning other people's vacations or perhaps a change in career that involves living somewhere that is far more appealing to you	6
30	2	0	2	2	2	4	6	1	0	5	0	3	2	5	3	0	0	6.0	5	16	I can confidently speculate about how you feel, what your needs are and the goals you are hoping to accomplish based on your financial situation and available choices.	6
38	2	1	2	3	3	8	3	4	0	5	0	1	5	1	1	3	1	6.0	2	21	After determining your travel priorities and deciding on a practical budget or financial plan for a lengthy trip abroad, you will have an improved ability to consider your alternatives for a more thrilling and meaningful adventure.	6
32	3	0	5	1	1	6	5	1	0	5	0	2	3	1	3	5	1	5.0	2	9	When you possess ample assets, you can investigate numerous prospects, make deliberate choices, and prioritize your passions confidently, which might improve the quality of your life tremendously.	6
34	3	3	2	4	1	6	3	2	0	5	0	2	2	3	2	1	0	5.0	3	28	You'll need a healthy reserve of both income and savings if you want to travel as much as possible in your lifetime without worrying about money, so get used to budgeting.	6
48	2	0	7	5	3	14	2	3	0	5	0	1	5	1	1	3	0	6.0	1	15	With a clear and well organized plan, a substantial emergency fund, and sufficient healthcare coverage, people will gain the ability to travel anywhere, take care of their loved ones in times of need, and pursue their long-term objectives with confidence. 	6
36	1	1	0	2	3	4	6	0	0	6	0	7	3	4	5	2	0	6.0	4	14	You'll be grateful you did not give up and persisted to follow your dreams because your hard work will have paid off and you'll reach goals and milestones you did not initially imagine possible	6
23	1	2	3	0	0	4	0	0	0	4	0	2	7	2	2	2	1	4.0	3	6	Once several crucial problems were effectively solved, numerous opportunities were made available, offering various fulfilling choices for exploring distinct adventures.	6
28	2	1	4	3	2	6	1	4	0	2	1	1	1	2	2	2	0	8.0	2	9	" Write a sentence that completes the task, with 6 auxiliaries, without ""Once"" and without the assumption that a budget or amount is already available"	6
31	5	1	0	1	0	4	5	2	0	5	0	5	2	0	3	2	5	8.0	5	26	When you will have determined which locations suit you best as well as what your budget range is then considering where to go once you retire will be a lot easier	6
29	0	1	3	1	1	5	2	3	0	5	0	2	5	1	2	4	2	4.0	3	11	  Once I have enough money saved up, I'll be able to plan a thrilling vacation, buy the latest gadgets, or enjoy a luxurious spa treatment	6
37	3	1	3	4	3	5	2	2	2	5	0	2	3	1	2	1	2	4.0	3	16	With a small mountain of debt to climb or a meager savings account to draw upon, you can forget about traveling to Hawaii or Japan anytime soon but, still, you can explore local possibilities	6
33	1	0	2	5	3	10	0	3	0	2	0	0	7	1	1	0	0	4.0	1	13	With a good amount of money or a clear plan in hand, potential travel destinations become more concrete and real possibilities, allowing for more thorough investigations and preparations for the journey	6
68	6	4	5	2	4	5	12	5	0	11	0	8	3	6	9	2	3	9.0	9	14	Once you will have figured out which city you want to visit, then you'll be able to schedule when and how you can get there, what accommodations you will make, and whether you'd like a tour or if you prefer to do it yourself, and all the other details you consider pertinent, as long as it will fit within your budget	6
30	2	2	2	1	1	6	6	2	0	5	0	3	0	1	5	3	3	6.0	4	15	Once you had identified a place you liked or a city that caught your fancy,  you'd start making travel arrangements in advance as much as you could.	6
33	0	1	4	2	2	8	4	3	0	4	0	2	3	0	2	4	1	4.0	1	14	Once I have secured a suitable income, I will explore various travel destinations, determine the optimal duration for each location, and tailor my experiences to my interests and preferences.	6
46	2	3	2	6	2	9	5	3	0	7	0	6	1	3	4	3	1	8.0	4	17	Whether you have been saving up for retirement for decades or are starting almost from scratch, the key element is having an idea of what your retirement years will look like and planning accordingly so that your savings can help you live that life.	6
23	1	1	4	1	1	2	4	1	0	5	0	1	2	1	3	1	1	4.0	2	6	Once you had a suitable budget, you discovered where you could fly, remain, and engage in your favorite pursuits.	6
34	1	1	3	3	3	7	2	3	0	7	0	1	2	2	1	3	1	7.0	3	19	After considering several factors, you'll have the opportunity to decide on a plan of action, set a budget or financial goals and then start researching and preparing for your adventure.	6
18	2	1	1	2	1	3	1	0	0	2	0	2	3	0	1	0	1	3.0	1	9	Once there was more money, then more holidays could be planned for longer and with more comfort	6
