n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
9	0	1	1	0	0	2	2	0	0	0	2	0	1	2.0	4	0	0	1	0	0	In the park, the children played happily.	0
11	0	1	0	0	0	3	3	0	0	0	2	0	2	3.0	5	1	1	1	1	0	The cat sat on the mat, enjoying the sun.	0
9	0	1	0	0	0	2	2	0	0	0	3	0	1	2.0	3	0	0	1	0	0	"""The cat sat on the mat."""	0
9	0	1	0	0	0	3	3	0	0	0	1	0	1	2.0	5	0	0	1	1	0	The cat chased the mouse up the tree.	0
10	0	1	1	0	1	2	2	0	0	0	1	0	2	2.0	5	0	0	1	0	0	The cat sat on the mat and purred contentedly.	0
12	0	2	0	0	0	3	3	0	0	0	2	0	2	3.0	5	1	1	1	0	0	The cat sat on the mat, basking in the sun.	0
12	0	2	0	0	1	2	2	0	0	0	3	0	2	2.0	5	0	0	1	0	0	"""The cat jumped onto the table and sat down."""	0
8	0	1	1	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The cat sleeps soundly on the mat.	0
12	0	2	0	0	0	3	3	0	0	0	3	0	1	2.0	6	0	0	1	0	0	"""The cat sat on the mat in the sun."""	0
8	0	1	1	0	0	1	2	0	1	0	1	0	1	2.0	4	0	0	1	0	0	The sun shines warmly on my face.	0
11	0	1	1	0	0	2	3	0	0	0	2	0	2	3.0	4	1	1	1	1	0	The dog barked loudly, waking up the sleeping cat.	0
9	1	1	0	1	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The blue house is situated on the hilltop.	0
8	0	1	0	1	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The dog is playing in the park.	0
9	0	1	0	0	0	3	3	0	0	0	1	0	1	2.0	5	0	0	1	1	0	The dog chased the ball across the park.	0
16	1	2	0	0	1	4	4	0	0	0	2	0	2	3.0	8	0	0	2	0	0	The cat leaped onto the table, and the book lay open on the lap.	0
8	0	1	0	1	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The dog is playing in the park.	0
10	0	2	0	0	1	2	2	0	0	0	1	0	2	2.0	5	0	0	1	0	0	The cat jumped onto the table and sat down.	0
10	3	1	0	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The quick brown fox jumps over the lazy dog.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat jumped onto the table.	0
10	0	2	0	0	1	2	2	0	0	0	1	0	2	2.0	5	0	0	1	0	0	The cat jumped onto the table and sat down.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat jumped onto the mat.	0
5	0	0	1	0	0	1	1	0	0	0	1	0	1	2.0	1	0	0	1	0	0	The cat sleeps soundly.	0
11	2	1	0	0	0	3	3	0	0	0	1	0	1	2.0	6	0	0	1	1	0	The green cat chased the red ball down the street.	0
5	1	0	0	1	0	1	1	0	0	0	1	0	0	2.0	2	0	0	1	0	0	The sky is blue.	0
15	1	2	1	0	0	3	4	0	0	0	2	0	2	3.0	8	1	1	1	1	0	The sun shines brightly, coloring the leaves on the trees with vibrant hues.	0
14	1	2	1	0	1	2	3	0	0	0	2	0	2	3.0	7	0	0	1	0	0	The young girl skipped happily to the park, and danced with joy.	0
11	0	1	1	0	1	2	2	0	0	0	2	0	2	2.0	6	0	0	1	0	0	The cat jumped onto the mat, and rested peacefully.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat jumped onto the mat.	0
11	0	0	2	0	1	2	2	0	0	0	2	0	2	3.0	6	0	0	2	0	0	The cat slept soundly, and the sun shone brightly.	0
9	0	1	0	0	0	2	2	0	0	0	3	0	1	2.0	3	0	0	1	0	0	"""The cat jumped onto the mat."""	0
9	0	1	0	0	0	3	3	0	0	0	1	0	1	2.0	5	0	0	1	1	0	The dog chased the ball across the park.	0
10	3	1	0	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The quick brown fox jumped over the lazy dog.	0
13	0	1	0	1	1	2	3	0	1	0	2	0	1	3.0	9	0	0	2	0	0	The dog barked, but the bone was not in its mouth.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat jumped onto the mat.	0
10	3	1	0	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The quick brown fox jumps over the lazy dog.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat sat on the mat.	0
12	0	1	1	0	0	2	3	0	1	0	2	0	2	3.0	6	1	1	1	1	0	The sun shines directly onto the flowers, illuminating their beauty.	0
9	1	1	1	0	0	2	2	0	0	0	1	0	1	2.0	5	0	0	1	0	0	The cat sleeps soundly under the warm blanket.	0
12	0	2	0	0	0	3	3	0	0	0	3	0	1	2.0	6	0	0	1	0	0	"""The cat sat on the mat in the sun."""	0
14	2	1	1	0	0	2	3	0	1	0	2	0	2	3.0	6	1	1	1	1	0	The blue flower bloomed brightly, illuminating the room with its soft glow.	0
13	1	2	0	0	0	3	3	0	0	0	2	0	2	3.0	5	1	1	1	0	0	The cat sat on the mat, basking in the warm sun.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat sat on the mat.	0
17	0	2	0	0	1	2	3	0	1	0	3	0	4	3.0	11	1	1	1	0	0	The cat jumped onto the mat, landed on its feet, and continued to play.	0
9	1	1	1	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The young girl danced gracefully to the music.	0
7	0	1	0	0	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat sits on the mat.	0
8	0	1	1	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The cat sleeps soundly on the mat.	0
8	0	1	0	1	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The cat is sitting on the mat.	0
8	0	1	1	0	0	2	2	0	0	0	1	0	1	2.0	4	0	0	1	0	0	The sun shines warmly on the plants.	0
5	1	0	0	1	0	1	1	0	0	0	1	0	0	2.0	2	0	0	1	0	0	The apple is red.	0
8	0	1	0	1	0	2	2	0	0	0	1	0	1	2.0	3	0	0	1	0	0	The dog is playing in the park.	0
14	0	1	2	0	1	3	3	0	0	0	2	0	2	3.0	8	0	0	2	0	0	The cat chased after the butterfly, and the butterfly flew swiftly away.	1
14	0	2	1	0	0	2	3	0	2	0	2	0	2	4.0	4	1	1	2	0	0	The boy ran to the park, where he played with his friends.	1
16	1	3	0	0	0	4	4	0	0	0	2	0	2	4.0	5	1	1	1	0	0	The cat jumped onto the mat, resulting in a disruption of the peaceful morning.	1
13	0	1	2	0	0	3	3	0	0	0	2	0	2	4.0	4	1	1	1	1	0	The dog barked fiercely, thereby alerting the owner of the intruder.	1
20	1	1	2	0	0	4	5	0	1	0	2	1	3	6.0	8	2	2	2	3	0	The student completed the assignment successfully, even though he had difficulties completing the problem with the subordinate proposition.	1
15	1	0	1	1	0	3	3	0	1	0	2	0	2	4.0	7	2	2	2	2	0	The student finished the homework, so they were able to attend the party.	1
15	0	0	2	0	0	3	3	0	1	0	3	0	3	4.0	7	2	2	2	2	0	The dog barks angrily, chasing the ball, when the owner throws it.	1
13	0	2	0	0	0	3	3	0	1	0	2	0	2	4.0	3	1	1	2	0	0	The dog chased after the ball, which landed in the park.	1
14	0	1	0	0	0	4	4	0	0	0	2	1	2	3.0	10	1	1	2	1	0	The dog chased the ball across the park, while the children played.	1
19	1	2	0	3	1	3	4	0	3	0	2	0	0	3.0	10	0	0	2	0	0	The book was a gift to me, and it has been a valuable asset in my studies.	1
11	0	0	2	0	0	2	2	0	0	0	2	1	2	3.0	6	1	1	2	0	0	The cat slept soundly, while the rain fell softly.	1
16	0	2	0	0	1	3	3	0	1	0	4	0	2	3.0	7	0	0	2	0	0	"""The cat chased after the ball, and it climbed up the tree."""	1
15	0	3	0	0	0	4	4	0	0	0	2	0	2	3.0	6	1	1	1	0	0	The cat chased after the ball, jumping over the table in the process.	1
13	1	1	1	0	0	1	3	0	1	0	3	0	2	3.0	5	1	0	1	1	1	The young child, playing happily, splashed water on his friends.	1
14	0	2	0	0	0	3	4	0	1	0	2	0	2	3.0	5	1	1	1	1	0	The cat jumped onto the table, catching the mouse in its paws.	1
18	0	2	1	0	0	1	3	0	2	0	4	1	4	5.0	8	3	3	2	1	0	"""I prefer watching movies at home, even though I enjoy going to the theater."""	1
18	1	1	2	0	0	4	4	0	0	0	2	1	3	4.0	8	2	2	2	1	0	The cat sleeps soundly, while the birds chirping outside provide a peaceful soundtrack to the night.	1
16	0	2	1	0	0	4	4	0	1	0	2	0	2	4.0	5	1	1	2	1	0	The dog chased the ball to the park, where it played with the children.	1
16	0	1	1	0	0	3	4	0	1	0	3	0	3	5.0	5	1	1	2	2	0	The student submitted an assignment on time, which included a well-written essay.	1
12	2	0	0	0	1	2	2	0	1	0	2	0	2	3.0	6	0	0	2	1	0	The coffee tasted bitter, but the cream made it sweet.	1
13	0	2	0	0	1	3	3	0	0	0	2	0	2	3.0	8	0	0	2	0	0	The cat jumped onto the table, and the book fell off.	1
14	0	2	0	0	0	4	4	0	0	0	2	0	2	3.0	5	1	1	1	1	0	The cat leapt onto the table, chasing the mouse across the room.	1
13	0	1	2	1	0	2	2	0	1	0	2	0	2	2.0	8	0	0	2	0	0	The cat chased after the ball, so it was running quickly.	1
16	0	2	0	0	0	4	4	0	0	0	2	0	3	4.0	5	2	2	1	1	0	The cat sits on the mat, awaiting the owner to return from the store.	1
14	0	2	0	0	0	4	4	0	0	0	2	0	2	3.0	5	1	1	1	1	0	The cat chased after the ball, leaving the trail on the carpet.	1
17	2	2	1	0	0	3	4	0	1	0	2	0	2	5.0	4	1	1	2	1	0	The student diligently completed the homework, which consisted of a series of complex mathematical problems.	1
15	0	2	1	0	0	4	4	0	0	0	2	0	2	4.0	5	1	1	1	1	0	The cat jumped onto the table, bringing the bowl closer to the kitten.	1
16	1	1	0	0	1	2	5	0	1	0	3	0	2	5.0	5	1	1	2	1	0	The chef prepared a delicious meal that consisted of chicken, pasta, and vegetables.	1
10	0	0	2	0	0	2	2	0	0	0	1	1	2	3.0	5	1	1	2	0	0	The cat slept soundly while the rain fell softly.	1
14	0	1	2	0	0	2	3	0	1	0	2	1	2	3.0	6	1	1	2	0	0	The cat sleeps soundly, while the sun shines warmly on its fur.	1
19	0	1	2	0	0	4	4	0	1	0	2	1	4	4.0	7	3	3	3	1	0	The dog barked angrily when the mailman arrived, demanding that he leave the package on the porch.	1
16	0	1	1	0	0	4	4	0	0	0	2	1	3	4.0	7	2	2	2	1	0	The cat jumped onto the table as the sun shone brightly, illuminating the room.	1
15	1	0	0	2	1	3	4	0	0	0	2	0	1	4.0	8	0	0	2	0	0	The book was an enjoyable read, and the protagonist's journey was captivating.	1
16	1	2	2	0	0	2	3	0	2	0	2	0	2	4.0	4	1	1	2	0	0	The young girl skipped happily to the park, where she played with her friends.	1
15	0	2	0	0	1	4	4	0	0	0	2	0	2	3.0	8	0	0	2	0	0	The cat jumps on the table, and the milk spills on the floor.	1
15	1	1	1	0	0	2	3	0	2	0	2	0	3	4.0	4	2	2	2	1	0	The young child ran to the park, where he found his friends playing.	1
10	0	0	2	0	0	2	2	0	0	0	1	1	2	3.0	5	1	1	2	0	0	The cat slept soundly while the rain fell gently.	1
11	0	0	1	0	0	2	3	0	1	0	1	1	2	3.0	5	1	1	2	1	0	The cat sleeps soundly while its owner reads a book.	1
17	0	2	0	0	1	5	4	0	1	0	2	0	2	3.0	7	0	0	2	0	0	The dog chased after the ball, and it ran all the way to the park.	1
11	0	0	2	0	0	2	2	0	0	0	2	1	2	3.0	6	1	1	2	0	0	The cat slept soundly, while the sun shone brightly.	1
12	0	1	0	0	0	3	4	0	0	0	1	1	2	3.0	7	1	1	2	1	0	The cat sat on the mat while the dog played fetch.	1
18	0	2	0	0	0	5	5	0	0	0	2	0	3	5.0	7	2	2	1	2	0	The cat chased the mouse up the tree, hoping to catch a glimpse of the sun.	1
13	0	2	0	0	0	3	3	0	1	0	2	0	2	4.0	3	1	1	2	0	0	 The dog chased after the ball, which landed in the park.	1
16	0	2	1	0	0	4	5	0	0	0	2	0	2	4.0	6	1	1	1	1	0	The team successfully completed the project, despite the challenges faced during the implementation process.	1
14	0	1	1	0	0	3	4	0	0	0	2	1	2	3.0	5	1	1	1	2	0	The team successfully completed the project, despite encountering difficulties along the way.	1
16	0	2	1	0	0	3	4	0	1	0	2	1	2	3.0	8	1	1	2	0	0	The girl danced gracefully to the music, as she dreamed of the evening stars.	1
23	1	3	0	0	1	5	8	0	1	0	2	0	2	5.0	11	1	1	1	2	0	The student submitted a paper with a detailed analysis of the novel, showcasing their understanding of the plot and character development.	1
15	1	2	1	0	1	2	3	0	1	0	2	0	2	3.0	8	0	0	2	0	0	The young girl danced happily in the park, and she laughed with joy.	1
19	0	3	1	0	1	5	5	0	0	0	2	0	2	4.0	8	0	0	2	0	0	The cat jumped onto the table, and the dog barked angrily at the sound of the noise.	1
16	0	3	0	0	0	4	4	0	1	0	2	0	2	5.0	3	1	1	2	0	0	The cat chased after the mouse, which led to a chase throughout the house.	1
21	0	3	0	0	1	5	5	0	1	0	3	0	3	3.0	12	1	1	2	2	0	The cat jumped onto the table, chasing the ball, and the dog watched it from beneath the rug.	2
24	0	2	0	0	1	5	5	0	0	0	4	1	5	4.0	15	3	3	3	0	0	The cat sat on the mat, waiting for the owner to return, and the dog ran around the house, playing.	2
20	0	3	0	0	1	5	5	0	0	0	3	0	3	4.0	8	1	1	2	0	0	The dog chased after the ball, and the ball sailed through the air, landing on the grass.	2
23	1	2	1	0	1	4	7	0	1	0	3	0	3	4.0	16	1	1	2	2	0	The cat jumped onto the table, thereby disrupting the pile of books, and the unsuspecting customer dropped their shopping bag.	2
16	0	1	1	0	0	2	4	0	2	0	2	1	3	4.0	9	2	2	2	3	0	The student delivered the project on time, even though he faced difficulties completing it.	2
19	0	1	0	0	1	4	4	0	0	0	3	0	4	5.0	6	3	3	1	1	0	The cat jumped onto the table, causing the plates to fall, and the milk to spill.	2
16	0	3	0	0	0	4	5	0	0	0	2	0	2	4.0	8	1	1	1	1	0	The student completed the project on time, despite the challenges encountered during the process.	2
26	2	2	1	1	1	6	6	0	2	0	3	0	2	5.0	7	1	1	3	2	0	The book was a valuable resource for the student, who completed the assignment diligently, and who achieved a high score on the exam.	2
33	1	3	0	3	1	2	3	0	8	0	4	1	6	4.0	12	4	3	5	3	1	The book, which I borrowed from the library, was filled with intriguing stories that captivated me, and I couldn't put it down until I had finished reading it.	2
20	0	1	2	0	1	4	5	0	0	0	3	1	3	3.0	12	1	1	3	1	0	The cat sleeps soundly, while the rain falls softly, and the wind whispers secrets through the trees.	2
19	0	2	0	0	1	4	4	1	0	0	3	1	3	4.0	8	1	1	2	1	0	The cat jumped onto the table, as the clock struck twelve, and climbed onto the bookshelf.	2
16	0	2	1	0	0	4	4	0	1	0	2	0	2	4.0	7	1	1	2	1	0	The cat chased after the ball into the forest, where it climbed a tree.	2
28	1	4	0	0	1	5	8	0	3	0	3	0	3	6.0	19	1	1	3	3	0	The student wrote a report on environmental protection, which included a discussion of the importance of recycling, and she presented her findings to the class.	2
26	1	3	1	0	0	6	6	0	0	0	4	1	4	5.0	6	3	3	2	1	0	The cat jumped onto the windowsill, purring happily, as the sun shone through the leaves, creating a vibrant rainbow on the floor.	2
21	0	1	2	0	1	4	4	0	1	0	3	0	4	4.0	10	2	2	2	2	0	The dog chased the ball up the tree, and the boy followed closely behind, hoping to catch it.	2
16	0	2	1	0	0	4	4	0	1	0	2	0	2	4.0	5	1	1	2	1	0	The dog chased the ball to the park, where it played with the children.	2
21	0	3	0	0	1	4	4	0	2	0	3	1	3	4.0	14	1	1	3	0	0	The cat leaped onto the table, and as she jumped onto the countertop, she knocked over a vase.	2
27	0	2	2	0	1	6	6	0	0	0	3	1	5	6.0	10	3	3	2	2	0	The dog barked wildly while chasing the cat, and the children ran excitedly around the park, hoping to catch a glimpse of the commotion.	2
25	2	1	2	2	1	2	3	0	2	0	3	1	4	4.0	14	4	4	2	1	0	The dog ran to the park, hoping to find his favorite ball, and was delighted to discover that it was still there.	2
19	0	3	0	0	1	4	4	0	1	0	3	0	3	4.0	8	1	1	2	0	0	The cat jumped onto the table, and the dog chased after it, resulting in a mess.	2
20	4	2	0	1	1	3	5	0	2	0	2	0	0	4.0	5	0	0	1	0	0	The book was a captivating read, despite its outdated content and the undeniable inconvenience of its heavy binding.	2
21	2	1	0	3	0	2	4	0	2	0	2	2	2	3.0	7	3	2	3	1	1	Although the cat is asleep, I will sneak peeks at the candy jar to see if it is full.	2
18	0	0	2	0	1	4	4	0	0	0	3	1	3	3.0	13	1	1	3	1	0	The cat slept soundly, while the dog fetched the ball, and the sun shone brightly.	2
20	2	0	1	1	1	4	4	0	1	0	3	0	3	4.0	8	0	0	3	2	0	The coffee was steaming hot, so I took a sip, and the sweet aroma filled the air.	2
19	0	2	1	0	2	4	4	0	0	0	3	0	3	3.0	14	0	0	3	0	0	The dog chased after the ball, and the ball flew away, but the dog caught up.	2
19	0	2	1	0	1	4	4	0	1	0	3	0	3	3.0	14	0	0	1	2	0	The cat leaped onto the counter, chased the moth across the room, and finally caught it.	2
17	0	2	1	1	0	4	4	0	1	0	2	0	2	4.0	5	1	1	2	1	0	The dog chased the ball to the park, where it was retrieved by the owner.	2
19	0	2	0	0	1	6	6	0	0	0	2	0	2	3.0	10	0	0	2	2	0	The dog chased the ball down the park, and the cat chased the mouse up the tree.	2
19	0	1	1	0	1	4	4	0	0	0	3	0	4	4.0	8	2	2	2	1	0	The dog chased after the ball, and the ball rolled away, causing the owner to worry.	2
16	0	0	0	0	1	4	4	0	0	0	3	1	3	3.0	12	1	1	3	1	0	The child played a game, while the dog barked, and the cat slept.	2
23	0	2	0	0	1	7	7	0	0	0	3	0	3	4.0	10	1	1	2	3	0	The dog chased the ball up the tree, and the wind blew the leaves off the branches, creating a storm.	2
22	0	1	1	0	1	5	6	0	0	0	3	0	4	4.0	11	2	2	2	2	0	The dog chased the ball up the tree, and the tree branches cracked, allowing the ball to fall freely.	2
19	0	1	2	0	1	4	5	0	0	0	3	0	3	4.0	8	1	1	2	2	0	The dog chased after the ball, and the cat followed suit, chasing the ball as well.	2
20	0	0	3	1	0	3	5	0	1	0	2	1	3	4.0	11	2	2	2	2	0	The student completed the homework assignment meticulously, even though he had not finished reading the textbook chapter thoroughly.	2
25	0	2	1	2	0	5	5	0	1	0	3	0	5	6.0	5	3	3	2	2	0	The cat jumped onto the table, prompting the owner to quickly retrieve the stolen dessert, which had been hidden beneath the sofa.	2
23	1	2	0	0	1	5	8	0	0	0	2	0	3	5.0	8	1	1	1	3	0	The student completed the homework assignment with diligence, ensuring the accurate completion of the task and satisfying the instructor's expectations.	2
20	2	0	1	1	1	2	3	0	4	0	4	0	2	4.0	11	1	0	3	1	1	The book, which I read last night, was an engrossing tale, and I enjoyed it immensely.	2
27	1	3	3	0	1	6	6	0	0	0	3	1	3	4.0	11	1	1	3	0	0	The cat rested peacefully on the warm rug, while the rain softly showered upon the garden, and the wind blew softly through the trees.	2
28	1	1	2	0	1	4	5	0	5	0	4	0	4	5.0	10	2	1	4	3	1	The book, which I recently read, contained a story that surprised me, and therefore I have a newfound appreciation for the author's creativity.	2
26	0	4	0	0	1	7	6	0	1	0	3	1	3	4.0	10	1	1	3	1	0	The dog chased the ball down the street, while the cat played with the string, and they both ended up at the park.	2
22	2	2	0	0	1	4	6	0	1	0	2	0	3	3.0	13	1	1	2	2	0	The boy ran to the store to purchase a new game, and the cashier provided him with excellent customer service.	2
21	0	3	1	0	1	4	4	0	0	0	3	0	4	3.0	13	2	2	1	1	0	The cat jumped onto the table, causing the books to fall off, and landed safely on the carpet.	2
22	0	3	0	0	1	5	6	0	0	0	3	0	3	5.0	8	1	1	2	0	0	The cat chased after the ball, and the ball rolled across the park, resulting in the cat's capture.	2
20	0	2	0	0	1	5	5	0	0	0	3	1	3	4.0	8	1	1	3	0	0	The cat sat on the mat, and the dog barked, while the birds chirped in the trees.	2
25	1	2	0	0	1	3	5	0	5	0	3	0	5	7.0	8	3	2	3	3	1	The book, which I read last night, contained a story that surprised me and made me wonder about the nature of reality.	2
27	2	4	3	0	1	4	6	0	1	0	3	0	3	4.0	13	0	0	1	0	0	The young boy jumped excitedly to the tree, climbed diligently to the top, and gazed happily at the panoramic view from his vantage point.	2
32	0	1	1	2	1	4	7	0	8	0	4	0	4	5.0	13	3	2	5	3	1	The book, which was a gift from my aunt, is a cherished treasure that I often reread, and it brings me joy every time I revisit its pages.	2
24	1	1	1	1	2	4	5	0	2	0	3	0	4	4.0	15	1	1	3	2	0	The dog barked angrily at the mailman, who was delivering the package, but the mailman remained calm and finished his delivery.	2
18	1	1	2	0	0	4	4	0	1	0	2	1	2	4.0	8	1	1	2	2	0	The student completed the assignment successfully, even though she had a few challenges with the formatting.	2
17	0	2	0	0	1	4	4	0	0	0	2	0	4	5.0	5	2	2	1	1	0	The cat sat on the mat, watching the birds fly and playing with the ball.	2
34	1	5	1	1	1	4	8	0	2	0	6	0	4	4.0	19	2	1	1	1	1	The painting, framed with love, was presented to the elderly woman, as a gift from her children, to commemorate her birthday, and hung proudly in the living room.	4
33	2	3	1	1	1	5	8	0	2	0	4	0	4	9.0	9	4	4	2	3	0	The movie was captivating, prompting me to recall the protagonist's journey, which ultimately led to the discovery of a hidden treasure, creating a sense of accomplishment and satisfaction.	4
32	3	5	0	1	1	3	6	0	2	0	5	1	5	4.0	15	2	1	2	1	1	The delicious mango, sliced into tiny pieces, was enjoyed by me while I listened to classical music, read a book, and chatted with friends on the phone.	4
22	3	2	1	1	0	3	5	1	1	0	2	0	3	6.0	5	2	2	2	1	0	A single sentence was crafted that encompassed four subordinate propositions in harmony, each proposition intricately contributing to the overall narrative.	4
28	0	3	1	0	1	6	6	0	1	0	4	1	5	4.0	18	1	1	2	2	0	The cat jumped onto the table, chased the mouse across the room, climbed onto the bookshelf, and purred contentedly while I read a book.	4
19	0	1	1	0	1	4	4	0	0	0	4	0	4	3.0	14	0	0	1	2	0	The cat climbed the tree, jumped onto the roof, chased the butterfly, and purred happily.	4
26	2	2	2	1	1	5	5	0	0	0	4	1	3	5.0	9	2	2	4	0	0	The cat slept soundly through the storm, despite the wind blowing wildly, because the trees stood tall, and the house was sturdy.	4
35	3	2	2	0	1	7	8	0	0	0	5	1	5	6.0	10	3	3	3	2	0	The cat sat on the mat, supervising the kittens' playful wrestling, while the birds chirped happily, and the rain fell gently, creating a calming atmosphere for the peaceful afternoon.	4
36	5	3	2	1	0	4	6	0	4	0	6	1	4	4.0	11	3	2	3	3	1	The book, which contains a captivating story, was eagerly devoured by me, despite the tedious pacing, because it offered valuable insights into ancient history, thus making it a compelling read.	4
40	1	6	2	0	0	6	10	0	3	0	5	1	5	7.0	14	4	4	2	2	0	The cat jumped onto the table, perched comfortably on its cushion, in order to survey its kingdom, as the sun shone warmly upon its coat, creating a peaceful atmosphere for the inhabitants of the house.	4
39	3	3	1	2	2	6	11	0	2	0	4	0	5	7.0	8	2	1	6	1	1	The book I read yesterday was a captivating adventure story, and I was transported to a fantastical world where dragons soared through the sky, elves battled evil, and the hero saved the damsel in distress.	4
33	2	1	4	1	1	5	7	0	1	0	4	1	6	7.0	7	4	4	2	4	0	The student diligently completed the homework, ensuring all tasks were finished accurately, while prioritizing the most challenging sections, thereby improving their overall grade and earning praise from the instructor.	4
31	2	3	0	1	2	4	7	0	1	0	6	0	5	5.0	22	2	2	2	3	0	The house is enormous, encompassing a multitude of memories, containing a plethora of secrets, and shrouded in an enigma, yet it stands tall, exuding tranquility.	4
